molecule_chembl_id,canonical_smiles,standard_value
CHEMBL4753110,CC(C)=CC(=O)N1CC(NC(=O)Nc2ccc(F)cc2F)CC1C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(N)=O,50000.0
CHEMBL4791065,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCOCCOCCOCCOCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,69.3
CHEMBL4793155,COc1ccccc1-c1ccnc(N[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)Nc2cccc(C(F)(F)F)c2)n1,26960.0
CHEMBL4780397,COc1ccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4NC(=O)Nc3cccc(C(F)(F)F)c3)n2)cc1,9750.0
CHEMBL4761344,O=C(Nc1cccc(C(F)(F)F)c1)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC(=O)Nc1ccc(Oc2ccccc2)cc1,50000.0
CHEMBL4752933,O=C(Nc1cccc(C(F)(F)F)c1)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2n1nnnc1-c1cccc(CN2CCCC2)c1,50000.0
CHEMBL4761175,Cc1nn(-c2ccccc2[N+](=O)[O-])c(C)c1[C@@H]1C=C[C@@H](NC(=O)Nc2cccc(C#N)c2)C1,50000.0
CHEMBL4782972,CSc1cccc(NC(=O)NC2C[C@@H]3CCCN2CC3CN(C)c2ccccc2)c1,50000.0
CHEMBL4750704,COC(=O)c1ccc2c(c1)nc1n2[C@@H](CNC(=O)Nc2ccccc2)COC1,50000.0
CHEMBL4745537,CSCC(=O)N1C[C@@H](NC(=O)Nc2cccc(SC)c2)C[C@H]1C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(N)=O,50000.0
CHEMBL4780360,Cn1cccc1C(=O)N1C[C@H](NC(=O)Nc2ccc(F)cc2F)C[C@@H]1C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(N)=O,50000.0
CHEMBL5417207,O=C1NC(NC2C3CC4CC(C3)CC2C4)=N/C1=C\c1ccc2ncsc2c1,4759.0
CHEMBL4741367,O=C(Nc1cccc(C(F)(F)F)c1)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1cccc2ccccc12,50000.0
CHEMBL4791344,COC(=O)c1cccc(NC(=S)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)Nc2cccc(C(F)(F)F)c2)c1,50000.0
CHEMBL4861480,O=C(Nc1nccc2c1[nH]c1cc(-c3cccnc3)ccc12)C1CC1,10000.0
CHEMBL4869592,COc1ccc2c(c1)[nH]c1cnc(NC(=O)C3CC3)cc12,8100.0
CHEMBL4846517,COc1ccc2c(c1)[nH]c1c(NC(=O)C3CC3)nccc12,144.0
CHEMBL4863925,N#Cc1ccc2c(c1)[nH]c1cnc(NC(=O)C3CC3)cc12,10000.0
CHEMBL4856645,N#Cc1ccc2c(c1)[nH]c1c(NC(=O)C3CC3)nccc12,10000.0
CHEMBL4868963,O=Cc1ccc2c(c1)[nH]c1cnc(NC(=O)C3CC3)cc12,10000.0
CHEMBL4873680,O=Cc1ccc2c(c1)[nH]c1c(NC(=O)C3CC3)nccc12,400.0
CHEMBL4875404,COc1ccc(-c2ccc3c(c2)[nH]c2cnc(NC(=O)C4CC4)cc23)cc1,10000.0
CHEMBL4866620,O=C(Nc1cc2c(cn1)[nH]c1cc(-c3cccnc3)ccc12)C1CC1,10000.0
CHEMBL4845857,O=C(Nc1nccc2c1[nH]c1cc(-c3ccccc3)ccc12)C1CC1,6590.0
CHEMBL4861340,COc1ccc(-c2ccc3c(c2)[nH]c2c(NC(=O)C4CC4)nccc23)cc1,10000.0
CHEMBL4860218,NC(=O)c1ccc2c(c1)[nH]c1cnc(NC(=O)C3CC3)cc12,10000.0
CHEMBL4848873,O=C(Nc1cc2c(cn1)[nH]c1cc(C(F)(F)F)ccc12)C1CC1,10000.0
CHEMBL4872945,NC(=O)c1ccc2c(c1)[nH]c1c(NC(=O)C3CC3)nccc12,200.0
CHEMBL4873051,COC(=O)c1ccc2c(c1)[nH]c1cnc(NC(=O)C3CC3)cc12,10000.0
CHEMBL5428794,COC(=O)[C@H](CC(C)C)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,4104.0
CHEMBL4856177,CC(C)c1c2cc(-c3ccnc(Nc4ccc5c(N6CCN(C)CC6)ccnc5c4)n3)ccc2nn1C,0.8
CHEMBL2103840,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,324.0
CHEMBL4873162,O=C(NCC1CCN(Cc2ccccc2)CC1)c1n[nH]c2ccc(-c3cccnc3)cc12,95.0
CHEMBL4854572,O=C(NCC1CCN(Cc2ccccc2F)CC1)c1n[nH]c2ccc(-c3cccnc3)cc12,79.0
CHEMBL4870877,O=C(CC1CCN(Cc2ccccc2)CC1)Nc1n[nH]c2cc(-c3cccnc3)ccc12,10000.0
CHEMBL4846646,O=C(CC1CCN(Cc2ccccc2F)CC1)Nc1n[nH]c2cc(-c3cccnc3)ccc12,10000.0
CHEMBL4859041,O=C(CC1CCN(Cc2ccc(F)cc2)CC1)Nc1n[nH]c2cc(-c3cccnc3)ccc12,10000.0
CHEMBL4870826,O=C(Nc1nccc2c1[nH]c1cc(C(F)(F)F)ccc12)C1CC1,10000.0
CHEMBL4878234,O=C(Nc1nccc2c1[nH]c1cc(OC(F)(F)F)ccc12)C1CC1,7620.0
CHEMBL4758361,O=C(Nc1cccc(C(F)(F)F)c1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=S)Nc1ccc(Cl)cc1,50000.0
CHEMBL4781618,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccc(Sc5nc6ccccc6n5C)cc4)oc23)CC1,160.0
CHEMBL4778874,O=C(Nc1cccc2ccccc12)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=S)Nc1ccc(Cl)cc1,50000.0
CHEMBL5409178,CC(NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1)C12CC3CC(CC(C3)C1)C2,10000.0
CHEMBL4761851,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(F)(F)F)c(Cl)cc3OCCCC(=O)O)cc2)ccn1,860.0
CHEMBL4747475,O=C(O)CCCNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,3300.0
CHEMBL4748737,CCOC(=O)Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,50000.0
CHEMBL344800,CC(C)(C)c1cc(NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)n(-c2cccc(N)c2)n1,50000.0
CHEMBL101035,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)cc2)cc1,50000.0
CHEMBL498947,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(N)c2)n1,50000.0
CHEMBL4790926,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccc(Sc5nc6ccccc6[nH]5)cc4)oc23)CC1,117.0
CHEMBL4787876,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccc(Sc5nc(-c6ccccc6)c[nH]5)cc4)oc23)CC1,356.0
CHEMBL4793858,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccc(Sc5nc6ccccc6[nH]5)cc4Cl)oc23)CC1,216.0
CHEMBL4878139,O=C(Nc1cc2c(cn1)[nH]c1cc(OC(F)(F)F)ccc12)C1CC1,10000.0
CHEMBL4788045,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccc(Sc5nc6ccccc6n5C)cc4Cl)oc23)CC1,59.0
CHEMBL5422100,O=C1NC(NCC23CC4CC(CC(C4)C2)C3)=N/C1=C\c1ccc2ncsc2c1,10000.0
CHEMBL4877117,Cn1cc(-n2cnc3c(NCc4nc5cc(Cl)c(Cl)cc5[nH]4)nc(N4CCOCC4)nc32)cn1,810.0
CHEMBL5438412,CC(C)C[C@@H](CF)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,6288.0
CHEMBL5426735,CC(C)C[C@H](CF)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,1559.0
CHEMBL4859020,COc1ccc2c(c1)[nH]c1cnc(C)cc12,10000.0
CHEMBL4875836,O=C(Nc1cc2c(cn1)[nH]c1cc(F)ccc12)C1CC1,10000.0
CHEMBL4871399,O=C(Nc1nccc2c1[nH]c1cc(F)ccc12)C1CC1,4800.0
CHEMBL4854983,O=C(Nc1cc2c(cn1)[nH]c1cc(Cl)ccc12)C1CC1,10000.0
CHEMBL4854952,O=C(Nc1nccc2c1[nH]c1cc(Cl)ccc12)C1CC1,5150.0
CHEMBL4792749,O=S(=O)(Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1)c1cccc(C(F)(F)F)c1,2630.0
CHEMBL3309998,Nc1nc2c3ccc(NCCO)cc3nc(Cc3ccc4c(c3)OCO4)n2n1,10000.0
CHEMBL3735863,COc1ccc2[nH]nc(C(=O)NCC3CCN(CCc4ccncc4)CC3)c2c1,510.0
CHEMBL450786,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,10000.0
CHEMBL160231,COc1ccccc1C1=C(Nc2cccc(O)c2)C(=O)NC1=O,259.0
CHEMBL156263,COc1ccccc1C1=C(Nc2ccccc2)C(=O)NC1=O,216.0
CHEMBL156563,CSc1ccc(NC2=C(c3ccccc3Cl)C(=O)NC2=O)cc1,161.0
CHEMBL345212,O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1ccc(Cl)c(C(=O)O)c1,74.0
CHEMBL350702,O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cccc(C(=O)O)c1,136.0
CHEMBL157258,O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cc(Cl)c(O)c(Cl)c1,93.0
CHEMBL157141,O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1ccc(O)c(Cl)c1,152.0
CHEMBL160937,O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cccc(O)c1,374.0
CHEMBL156506,O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cccc(Cl)c1,195.0
CHEMBL347647,O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1ccccc1,216.0
CHEMBL434484,CSc1ccc(NC2=C(c3ccccc3)C(=O)NC2=O)cc1,404.0
CHEMBL160251,O=C1NC(=O)C(c2ccccc2)=C1Nc1ccc(Cl)c(C(=O)O)c1,143.0
CHEMBL348505,O=C1NC(=O)C(c2ccccc2)=C1Nc1cccc(C(=O)O)c1,291.0
CHEMBL347857,O=C1NC(=O)C(c2ccccc2)=C1Nc1cc(Cl)c(O)c(Cl)c1,149.0
CHEMBL350435,O=C1NC(=O)C(c2ccccc2)=C1Nc1cccc(O)c1,704.0
CHEMBL351356,O=C1NC(=O)C(c2ccccc2)=C1Nc1cccc(Cl)c1,301.0
CHEMBL265451,NC1CCN(c2ncnc3[nH]ncc23)CC1,30000.0
CHEMBL265193,NCC1CCN(c2ncnc3[nH]ncc23)CC1,30000.0
CHEMBL259141,NC1CCN(c2ncnc3[nH]ccc23)CC1,15000.0
CHEMBL261249,NCC1CCN(c2ncnc3[nH]ccc23)CC1,11000.0
CHEMBL409503,NCC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]cnc23)CC1,1700.0
CHEMBL260463,NCC1(c2ccc(Cl)cc2)CCN(c2ccnc3[nH]ccc23)CC1,1400.0
CHEMBL260358,NCC1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]cnc23)CC1,1300.0
CHEMBL261247,NC(c1ccccc1)C1CCN(c2ncnc3[nH]ccc23)CC1,30000.0
CHEMBL104264,O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12,15000.0
CHEMBL157089,COc1ccccc1C1=C(Nc2ccc(O)c(Cl)c2)C(=O)NC1=O,139.0
CHEMBL345800,COc1ccccc1C1=C(Nc2cc(Cl)c(O)c(Cl)c2)C(=O)NC1=O,82.0
CHEMBL349540,COc1ccccc1C1=C(Nc2ccc(SC)cc2)C(=O)NC1=O,110.0
CHEMBL158526,COc1cccc(C2=C(Nc3ccc(SC)cc3)C(=O)NC2=O)c1,203.0
CHEMBL347419,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1cccc(O)c1,407.0
CHEMBL160938,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1cccc(Cl)c1,447.0
CHEMBL160968,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1ccccc1,514.0
CHEMBL346996,CSc1ccc(NC2=C(c3cccc([N+](=O)[O-])c3)C(=O)NC2=O)cc1,152.0
CHEMBL156379,O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)=C1Nc1ccc(Cl)c(C(=O)O)c1,26.0
CHEMBL159149,O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)=C1Nc1cccc(C(=O)O)c1,79.0
CHEMBL345348,O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)=C1Nc1ccc(O)c(Cl)c1,59.0
CHEMBL155680,O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)=C1Nc1ccc(O)cc1,123.0
CHEMBL158559,O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)=C1Nc1cccc(O)c1,236.0
CHEMBL345801,O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)=C1Nc1cccc(Cl)c1,70.0
CHEMBL346371,O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)=C1Nc1ccccc1,141.0
CHEMBL349810,COc1cccc(C2=C(Nc3ccc(Cl)c(C(=O)O)c3)C(=O)NC2=O)c1,85.0
CHEMBL346066,O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1cccc(Cl)c1,104.0
CHEMBL346493,COc1cccc(C2=C(Nc3cccc(C(=O)O)c3)C(=O)NC2=O)c1,195.0
CHEMBL157348,COc1cccc(C2=C(Nc3cc(Cl)c(O)c(Cl)c3)C(=O)NC2=O)c1,142.0
CHEMBL160373,COc1cccc(C2=C(Nc3cccc(O)c3)C(=O)NC2=O)c1,472.0
CHEMBL346829,COc1cccc(C2=C(Nc3cccc(Cl)c3)C(=O)NC2=O)c1,257.0
CHEMBL160743,CSc1ccc(NC2=C(c3cccc(Cl)c3)C(=O)NC2=O)cc1,532.0
CHEMBL345364,O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1cccc(C(=O)O)c1,134.0
CHEMBL422714,O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1cc(Cl)c(O)c(Cl)c1,58.0
CHEMBL351801,O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1cccc(O)c1,1478.0
CHEMBL160586,O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1ccc(Cl)c(C(=O)O)c1,28.0
CHEMBL158885,O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1cc(Cl)c(O)c(Cl)c1,52.0
CHEMBL155931,O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1cccc(O)c1,251.0
CHEMBL98350,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,8100.0
CHEMBL257821,O=C(NCCCN1CCN(c2ccccc2)CC1)c1nc(-c2ccncc2)no1,5000.0
CHEMBL256367,O=C(NCCCN1CCN(c2cccc(Cl)c2)CC1)c1nc(-c2ccncc2)no1,4000.0
CHEMBL257577,O=C(O)c1ccc(Nc2ncc3nnn(C45CC6CC(CC(C6)C4)C5)c3n2)cc1,75.0
CHEMBL428596,O=C(O)c1ccc(Nc2ncc(C3C=NN=N3)c(Nc3ccccc3)n2)cc1,1170.0
CHEMBL256987,O=C(O)c1ccc(Nc2ncc(-c3ccncc3)c(Nc3ccccc3)n2)cc1,540.0
CHEMBL404687,O=C(O)c1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,3200.0
CHEMBL257370,OC12CC3CC(C1)CC(Nc1nc(N[C@H]4CC[C@H](O)CC4)ncc1Cl)(C3)C2,230.0
CHEMBL403385,OC12CC3CC(C1)CC(Nc1nc(N[C@H]4CC[C@H](O)CC4)ncc1Br)(C3)C2,125.0
CHEMBL255905,OC12CC3CC(C1)CC(Nc1nc(N[C@H]4CC[C@H](O)CC4)ncc1C(F)(F)F)(C3)C2,41.0
CHEMBL254155,OC12CC3CC(C1)CC(n1nnc4cnc(N[C@H]5CC[C@H](O)CC5)nc41)(C3)C2,744.0
CHEMBL404174,O=[N+]([O-])c1cnc(N[C@H]2CC[C@H](O)CC2)nc1NC12CC3CC(CC(O)(C3)C1)C2,198.0
CHEMBL254350,O=C(O)COc1ccc(Nc2ncc3nnn(C45CC6CC(CC(O)(C6)C4)C5)c3n2)cc1,169.0
CHEMBL404175,O=C(O)CCc1ccc(Nc2ncc([N+](=O)[O-])c(NC34CC5CC(CC(C5)C3)C4)n2)cc1,105.0
CHEMBL257575,O=C(O)c1ccc(Nc2ncc3nnn(C45CC6CC(CC(O)(C6)C4)C5)c3n2)cc1,51.0
CHEMBL253748,O=C(O)c1ccc(Nc2ncc([N+](=O)[O-])c(NC34CC5CC(CC(C5)C3)C4)n2)cc1,26.0
CHEMBL256307,O=C(O)c1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1,4170.0
CHEMBL253956,O=C1OC(Nc2ncc3nnn(-c4ccccc4)c3n2)c2ccccc21,23.0
CHEMBL404242,COC(=O)COc1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,477.0
CHEMBL402541,O=C(O)COc1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,13.0
CHEMBL402969,O=C(O)COc1ccc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3)n2)cc1,92.0
CHEMBL255735,O=C(O)/C=C\c1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,7.0
CHEMBL255948,O[C@H]1CC[C@H](Nc2ncc3nnn(-c4ccccc4)c3n2)CC1,279.0
CHEMBL256517,O=[N+]([O-])c1cnc(N[C@H]2CC[C@H](O)CC2)nc1Nc1ccccc1,281.0
CHEMBL404565,O=C(O)CCc1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,24.0
CHEMBL402932,O=C(O)c1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,49.0
CHEMBL256518,c1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,628.0
CHEMBL256366,O=[N+]([O-])c1cnc(Nc2ccccc2)nc1Nc1ccccc1,2800.0
CHEMBL256306,O=C(O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ccccc3)n2)cc1,490.0
CHEMBL401918,Cn1c(=O)c2cnc(Nc3ccc(C(=O)O)cc3)nc2n1-c1ccccc1,960.0
CHEMBL257979,Cc1ccc(N2CCN(CCCNC(=O)c3nc(-c4cncnc4)no3)CC2)cc1C,3500.0
CHEMBL401654,O=C(NCCCN1CCN(c2cccc(Cl)c2)CC1)c1nc(-c2cccnc2)no1,890.0
CHEMBL257980,Cc1ccc(Cl)cc1N1CCN(CCCNC(=O)c2nc(-c3cncnc3)no2)CC1,3480.0
CHEMBL256559,Cc1ccc(C)c(N2CCN(CCCNC(=O)c3nc(-c4cncnc4)no3)CC2)c1,3380.0
CHEMBL403640,Cc1ccc(N2CCN(CCCNC(=O)c3nc(-c4cncnc4)no3)CC2)c(C)c1,3000.0
CHEMBL257823,O=C(NCCCN1CCN(c2ccccc2F)CC1)c1nc(-c2cncnc2)no1,2990.0
CHEMBL258029,Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4cncnc4)no3)C(C)C2)c1,2610.0
CHEMBL402324,Cc1ccc(Cl)cc1N1CCN(CCCNC(=O)c2nc(-c3cccnc3)no2)CC1,2000.0
CHEMBL402325,O=C(NCCCN1CCN(c2ccccc2F)CC1)c1nc(-c2cccnc2)no1,1480.0
CHEMBL255284,Cc1ccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)c(C)c1,1430.0
CHEMBL254794,Cc1ccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)cc1,1330.0
CHEMBL255915,Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)c1,1060.0
CHEMBL254758,Cc1cc(C)cc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)c1,900.0
CHEMBL254961,Cc1ccc(C)c(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)c1,860.0
CHEMBL253533,COc1nn(-c2ccccc2)c2nc(Nc3ccc(C(=O)O)cc3)ncc12,760.0
CHEMBL403309,O=C(NCCCN1CCN(c2ccccc2)CC1)c1nc(-c2cccnc2)no1,860.0
CHEMBL257992,Cc1ccccc1N1CCN(CCCNC(=O)c2nc(-c3cccnc3)no2)CC1,710.0
CHEMBL253532,Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)CC2)c1C,630.0
CHEMBL404689,CC(C)(C)n1c(=O)n(-c2ccccc2)c2nc(Nc3ccccc3)ncc21,2400.0
CHEMBL257562,O=C(O)c1ccc(Nc2ncc3[nH]c(=O)n(-c4ccccc4)c3n2)cc1,4000.0
CHEMBL256139,Cn1c(=O)n(-c2ccccc2)c2nc(Nc3ccccc3)ncc21,1700.0
CHEMBL256346,CCn1c(=O)n(-c2ccccc2)c2nc(Nc3ccccc3)ncc21,10000.0
CHEMBL403948,CC(C)n1c(=O)n(-c2ccccc2)c2nc(Nc3ccccc3)ncc21,2900.0
CHEMBL257188,O=C(O)c1ccc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3)n2)cc1,150.0
CHEMBL403856,O=C1CN(c2ccccc2)c2nc(Nc3ccc(C(=O)O)cc3)ncc2N1,3500.0
CHEMBL253740,O=C(O)c1ccc(Nc2ncc3c(Cl)nn(-c4ccccc4)c3n2)cc1,180.0
CHEMBL156808,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1ccc(O)cc1,317.0
CHEMBL156684,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1ccc(O)c(Cl)c1,173.0
CHEMBL347134,O=C1NC(=O)C(c2ccc(Cl)cc2)=C1Nc1cc(Cl)c(O)c(Cl)c1,91.0
CHEMBL407958,O=C(Nc1n[nH]c2nc(-c3ccccc3)c(-c3ccccc3)cc12)C1CC1,415.0
CHEMBL261660,O=C(Nc1n[nH]c2cc(-c3cccc(F)c3)ccc12)C1CC1,828.0
CHEMBL407113,NS(=O)(=O)c1cccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)c1,481.0
CHEMBL261659,O=C(Nc1n[nH]c2cc(-c3ccc4[nH]ccc4c3)ccc12)C1CC1,42.0
CHEMBL405021,O=C(Nc1n[nH]c2cc(-c3ccccc3)ccc12)C1CC1,498.0
CHEMBL408732,COc1ccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3n2)cc1,23000.0
CHEMBL407730,CCN1CCN(CCCC(=O)Nc2n[nH]c3nc(-c4cccc(O)c4)ccc23)CC1,21.0
CHEMBL261129,CN1CCC(C(=O)Nc2n[nH]c3nc(-c4ccc(O)cc4)c(Br)cc23)CC1,1.0
CHEMBL410926,CN1CCC(C(=O)Nc2n[nH]c3nc(-c4ccc(O)cc4)ccc23)CC1,12.0
CHEMBL261882,CN1CCC(C(=O)Nc2n[nH]c3nc(-c4ccccc4)c(Br)cc23)CC1,383.0
CHEMBL261881,N#Cc1cc2c(NC(=O)C3CC3)n[nH]c2nc1-c1ccccc1,87.0
CHEMBL261883,O=C(Nc1n[nH]c2nc(-c3ccccc3)c(Cl)cc12)C1CC1,234.0
CHEMBL260662,Cc1cc2c(NC(=O)C3CC3)n[nH]c2nc1-c1ccc(O)cc1,6.0
CHEMBL260243,O=C(Nc1n[nH]c2cc(-c3ccoc3)ccc12)C1CC1,35.0
CHEMBL260664,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Cl)cc12)C1CC1,1.0
CHEMBL408979,COc1ccccc1-c1ccc2c(NC(=O)C3CC3)n[nH]c2n1,1593.0
CHEMBL260663,O=C(Nc1n[nH]c2nc(-c3ccccc3O)ccc12)C1CC1,36.0
CHEMBL406620,COc1cccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3n2)c1,125.0
CHEMBL260345,O=C(Nc1n[nH]c2nc(-c3ccc(O)c(O)c3)ccc12)C1CC1,8.0
CHEMBL260344,O=C(Nc1n[nH]c2nc(-c3ccccc3)ccc12)C1CC1,425.0
CHEMBL260329,CCCC(=O)Nc1n[nH]c2ncc(-c3cccc4ccccc34)cc12,241.0
CHEMBL406062,CCCC(=O)Nc1n[nH]c2ncc(-c3ccc4ccccc4c3)cc12,169.0
CHEMBL261052,CCCC(=O)Nc1n[nH]c2ncc(-c3ccc(-c4ccccc4)cc3)cc12,851.0
CHEMBL261264,CCCC(=O)Nc1n[nH]c2ncc(-c3ccncc3)cc12,443.0
CHEMBL407002,CCCC(=O)Nc1n[nH]c2ncc(-c3cccnc3)cc12,11.0
CHEMBL260929,O=C(Nc1n[nH]c2cc(-c3ccc[nH]3)ccc12)C1CC1,320.0
CHEMBL318522,O=C(Nc1n[nH]c2cc(-c3cccs3)ccc12)C1CC1,215.0
CHEMBL264161,CCCC(=O)Nc1n[nH]c2ncc(-c3cccc(F)c3F)cc12,7.0
CHEMBL413188,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1n1cncc21,500.0
CHEMBL410233,Cc1ccc(/N=C2/NC(=O)S/C2=C\c2ccccc2Cl)cc1,10000.0
CHEMBL257834,CC(C)(C)CN1CCC(NC(=O)c2csc(NC(=O)c3ccc4cc5n(c4c3)C3(CCC3)CNC5=O)n2)CC1,920.0
CHEMBL403238,CC(=O)Nc1ccc(-c2c(-c3cccnc3)oc3ncnc(N)c23)cc1,1628.0
CHEMBL404507,Nc1ncnc2oc(-c3cccnc3)c(-c3ccc(NS(=O)(=O)c4cccs4)cc3)c12,23.0
CHEMBL258081,Nc1ncnc2oc(-c3cccnc3)c(-c3ccc(NS(=O)(=O)c4ccccc4)cc3)c12,30.0
CHEMBL404488,CS(=O)(=O)Nc1ccc(-c2c(-c3cccnc3)oc3ncnc(N)c23)cc1,475.0
CHEMBL258259,Nc1ncnc2oc(-c3cccnc3)c(-c3ccc(NC(=O)c4cccc(F)c4)cc3)c12,1585.0
CHEMBL196021,COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(OC)cc2)cc1,15000.0
CHEMBL257090,COc1ccc(-c2oc3ncnc(N)c3c2-c2ccc(NS(=O)(=O)c3ccccc3)cc2)cc1,15000.0
CHEMBL440411,O=C1Nc2ccc(S(=O)(=O)O)cc2/C1=C1/Nc2ccccc2/C1=N\O,80.0
CHEMBL264685,O=C1CC(=O)c2[nH]c3c4[nH]c5c(c4c4cn(Br)cc4c3c2C1)CCC=C5,12400.0
CHEMBL311228,CC(C)n1cnc2/c(=N/c3cccc(Cl)c3)nc(NCCO)[nH]c21,30.0
CHEMBL260928,O=C(Nc1n[nH]c2cc(-c3ccsc3)ccc12)C1CC1,329.0
CHEMBL258721,CC(C)c1nn(-c2c(Cl)cccc2Cl)c2nc(Cc3ccc(OCCO)cc3)[nH]c(=O)c12,754.0
CHEMBL40493,Nc1c[nH]c2ncc(-c3ccccc3)cc12,23000.0
